max_velocidade_vertical,media_velocidade_vertical,diferenca_altura,std_altura,terminou_horizontal,distancia_final_ombro_quadril,distancia_minima,taxa_variacao,label
38.82073974609375,0.716906539792937,-88.17950439453125,17.211833194260784,0.0,0.252349853515625,0.08026123046875,1.0072044864777596,1
48.806396484375,1.955911636352539,-156.47293090820312,46.857757908072564,0.0,2.37677001953125,0.20941162109375,2.4652222056447726,1
40.27899169921875,0.7850738525390625,-137.38792419433594,76.78619453976687,0.0,51.7640380859375,1.0388641357421875,1.2645985863425515,1
30.521697998046875,1.2509579725668465,-177.6360321044922,89.2666347356319,0.0,70.76821899414062,1.7931060791015625,1.5251502190436517,1
22.310333251953125,1.2815521595089934,-220.42697143554688,100.26721917716237,0.0,21.969818115234375,4.267730712890625,1.4341480056674494,1
73.14451599121094,1.5154973023326685,-213.68511962890625,86.37880961154075,0.0,39.18853759765625,3.7784271240234375,1.73220878923443,1
21.880645751953125,1.4161667070890729,-215.25733947753906,89.5274541260923,0.0,62.85186767578125,0.154266357421875,1.6137134826261235,1
17.088180541992188,1.8080295324325562,-231.4277801513672,92.34810869764367,0.0,46.5323486328125,0.35968017578125,1.8968237352001576,1
105.59011840820312,6.656145130504261,-366.0879821777344,118.99704017546689,1.0,106.33578491210938,8.418899536132812,6.562131336757115,1
75.87527465820312,1.8290932395241477,-241.4403076171875,93.60103737945948,0.0,83.79339599609375,3.2523040771484375,2.407558584571781,1
31.777618408203125,1.288630845811632,-231.95355224609375,89.75114223391991,1.0,15.5899658203125,1.663330078125,1.5320361226961758,1
35.594451904296875,1.314222632940091,-261.5303039550781,121.02921275282964,1.0,14.247039794921875,10.823760986328125,1.483391342163086,1
21.973159790039062,1.511727400652067,-191.9893798828125,61.12099739654727,1.0,60.884490966796875,30.064544677734375,1.6105499267578125,1
27.914947509765625,1.1210012553650657,-181.60220336914062,51.96039934303974,1.0,44.17607116699219,39.66053771972656,1.271859291872364,1
13.282196044921875,0.4741302847165113,-81.07627868652344,39.51849906238263,1.0,2.3767547607421875,0.0443572998046875,0.6667409497638082,1
20.698104858398438,0.6208562215169271,-111.75411987304688,59.18859859829969,0.0,17.581329345703125,1.23516845703125,0.8674275940953039,1
21.387969970703125,1.6557576866347554,-319.5612335205078,145.50200451002215,0.0,58.05816650390625,1.8106689453125,1.6899698788357764,1
28.533859252929688,0.9127838667048964,-313.9976501464844,78.93489302290642,0.0,32.422637939453125,0.770355224609375,0.9570336383322011,1
22.357498168945312,0.5752032391436688,-265.743896484375,122.36086631219767,1.0,47.308502197265625,19.564056396484375,0.6033543366335381,1
23.275634765625,0.686676830839901,-234.15679931640625,97.34957957137418,0.0,23.6256103515625,2.1121826171875,0.7248616357992964,1
38.198577880859375,1.055080753204237,-296.4776916503906,130.80367317457083,0.0,35.11236572265625,3.983489990234375,1.120665638159353,1
27.72833251953125,1.9556254597453329,-301.16632080078125,130.163472747195,0.0,71.01693725585938,1.363311767578125,2.232848924206149,1
32.14750671386719,1.3439599280934698,-299.70306396484375,148.45712976555885,0.0,27.6651611328125,0.361968994140625,1.5060016768319267,1
75.78952026367188,0.7243167229418485,-153.55514526367188,90.35235804119301,0.0,96.41937255859375,7.12921142578125,1.606221445289576,1
40.338531494140625,1.3109238526531468,-280.53770446777344,138.63943195992755,0.0,43.49139404296875,8.70294189453125,1.5968762774800145,1
19.21856689453125,1.132969757246841,-207.33346557617188,103.17059626910411,1.0,2.753509521484375,0.04345703125,1.3399739472762398,1
40.093170166015625,1.5496384930458798,-243.29324340820312,108.23612719834259,0.0,37.59552001953125,1.1217041015625,1.8503174600721914,1
29.040328979492188,0.659176543264678,-108.76412963867188,28.62831126704702,1.0,0.446807861328125,0.0145263671875,0.7161270509283226,1
106.12533569335938,1.6681625202137937,-310.2782287597656,135.28430519072467,0.0,34.9351806640625,3.30902099609375,2.04209214480803,1
68.8670654296875,1.8478165864944458,-236.52052307128906,114.17455188193,0.0,1.1392822265625,0.030364990234375,2.2550339809683866,1
35.3701171875,1.96265396417356,-300.2860565185547,142.10267504521616,1.0,10.7615966796875,0.847015380859375,2.2606438971185066,1
38.6552734375,1.8949438152891216,-250.13258361816406,114.38983553410216,0.0,0.68572998046875,0.100250244140625,2.0501125020192084,1
126.78799438476562,-0.005231206816744942,0.904998779296875,12.939591912332904,0.0,30.560943603515625,2.422882080078125,0.7520562533674569,1
397.64623260498047,2.272814033445248,-275.010498046875,140.97155912278288,0.0,44.30560302734375,2.4981231689453125,3.8768552561275293,1
148.89405822753906,6.393514827806122,-313.2822265625,101.00607574255687,0.0,45.830169677734375,0.067779541015625,6.584183654785156,1
177.66494750976562,1.596553358920785,-205.95538330078125,103.21651755886496,0.0,65.66616821289062,6.0265350341796875,1.9824511014498196,1
54.59983825683594,-0.33353595733642577,40.024314880371094,39.266985200160796,1.0,108.96182250976562,15.78759765625,2.4945650337156184,1
64.63322448730469,2.128082820347377,-178.7589569091797,88.41587443583478,0.0,24.450103759765625,0.650909423828125,2.402130485983456,1
12.741981506347656,0.3995396931966146,-41.95166778564453,18.7679643687288,1.0,16.458892822265625,2.424102783203125,0.47657243260797466,1
54.28857421875,0.46868760166662915,-162.6345977783203,70.33631449572343,0.0,67.01773071289062,2.08892822265625,0.5563085271024156,1
21.530502319335938,2.4256789263556984,-288.6557922363281,123.65797388709379,0.0,31.56884765625,0.08709716796875,2.5199520111083986,1
21.387969970703125,1.6557576866347554,-319.5612335205078,145.50200451002215,0.0,58.05816650390625,1.8106689453125,1.6899698788357764,1
28.533859252929688,0.9127838667048964,-313.9976501464844,78.93489302290642,0.0,32.422637939453125,0.770355224609375,0.9570336383322011,1
22.357498168945312,0.5752032391436688,-265.743896484375,122.36086631219767,1.0,47.308502197265625,19.564056396484375,0.6033543366335381,1
23.275634765625,0.686676830839901,-234.15679931640625,97.34957957137418,0.0,23.6256103515625,2.1121826171875,0.7248616357992964,1
38.198577880859375,1.055080753204237,-296.4776916503906,130.80367317457083,0.0,35.11236572265625,3.983489990234375,1.120665638159353,1
27.72833251953125,1.9556254597453329,-301.16632080078125,130.163472747195,0.0,71.01693725585938,1.363311767578125,2.232848924206149,1
32.14750671386719,1.3439599280934698,-299.70306396484375,148.45712976555885,0.0,27.6651611328125,0.361968994140625,1.5060016768319267,1
75.78952026367188,0.7243167229418485,-153.55514526367188,90.35235804119301,0.0,96.41937255859375,7.12921142578125,1.606221445289576,1
40.338531494140625,1.3109238526531468,-280.53770446777344,138.63943195992755,0.0,43.49139404296875,8.70294189453125,1.5968762774800145,1
34.83518981933594,-0.1058319662218896,22.648040771484375,12.057030339502612,0.0,10.508468627929688,0.512603759765625,0.28243621116460754,0
20.72540283203125,-0.172560166339485,33.82179260253906,12.348155997222108,0.0,32.101226806640625,0.584442138671875,0.3385522522902126,0
19.936141967773438,0.02741541038633017,-5.2363433837890625,8.44164730922586,0.0,6.2031402587890625,0.17779541015625,0.2792347272237142,0
15.688369750976562,0.07904933443005453,-11.778350830078125,14.130113158988992,1.0,180.02495574951172,0.9651641845703125,0.42494303385416665,0
160.2485809326172,-0.703259288604849,190.58326721191406,52.974339619267035,1.0,150.9551544189453,1.602325439453125,1.6204712811638327,0
23.412765502929688,0.04028395975916839,-14.623077392578125,9.22915024123523,1.0,130.56321716308594,119.17149353027344,0.1502766871190333,0
6.2182159423828125,-0.005157128577809697,1.1500396728515625,2.4603470687501847,1.0,144.7375717163086,135.42719268798828,0.05534308297293527,0
7.8967437744140625,0.061157718781502016,-11.375335693359375,5.590411862594159,1.0,205.80050659179688,160.58677673339844,0.15884162780435326,0
9.525253295898438,0.115848279979131,-16.913848876953125,5.918618461958445,1.0,163.5089340209961,158.99273681640625,0.18918677089976615,0
9.27276611328125,0.0213250946580318,-2.431060791015625,5.4682602805482965,1.0,170.13135528564453,155.59735107421875,0.2255470607591712,0
15.177642822265625,0.39646049167798914,-109.423095703125,44.71863276608492,1.0,124.32951354980469,92.11341857910156,0.4294166427226703,0
9.901580810546875,-0.47140777165988623,102.29548645019531,46.608188050156045,1.0,180.27152252197266,94.15838623046875,0.58549863482834,0
14.317535400390625,0.7597196827764097,-139.78842163085938,66.10067933097692,1.0,157.31040954589844,65.57136535644531,0.8745640110325169,0
6.1776275634765625,-0.8140287177507267,140.012939453125,48.62488624188591,1.0,165.0743865966797,101.50955200195312,0.9620480399600343,0
17.4364013671875,0.7172408985300651,-151.33782958984375,61.01307644627675,1.0,160.98703002929688,0.750030517578125,0.7491273700066332,0
35.20695495605469,0.07241480558821299,-7.4587249755859375,11.862849744057737,1.0,161.90390014648438,1.0059051513671875,0.5158804379976712,0
15.958816528320312,-0.0735458779124032,24.932052612304688,24.37343002418471,1.0,235.62545776367188,50.409423828125,0.2782529494341682,0
31.43939208984375,-0.02076095189803686,7.2870941162109375,7.5792002450492815,1.0,107.42811584472656,0.968231201171875,0.15807546268809924,0
13.452224731445312,0.13819109383275954,-48.919647216796875,30.24888734068836,1.0,11.64617919921875,6.104400634765625,0.24283004545829665,0
22.669586181640625,0.001058291979613734,-0.24658203125,8.983584376093484,1.0,210.6576690673828,0.2809906005859375,0.20619651598808092,0
14.04803466796875,-0.763075834475689,245.71041870117188,111.42684178522279,1.0,144.24555206298828,37.043426513671875,0.8871476022820723,0
22.297164916992188,0.03189840316772461,-10.207489013671875,17.306530058042394,1.0,103.40313720703125,2.108001708984375,0.2842045483930831,0
7.6544036865234375,0.0424274375580386,-16.419418334960938,7.992275881585169,1.0,223.6946029663086,202.5572052001953,0.08068776868053318,0
13.9033203125,0.0062625519473664005,-2.548858642578125,12.437718971505912,1.0,212.39031982421875,0.434844970703125,0.1260510238946653,0
18.25604248046875,0.5300526063135065,-172.79714965820312,102.9176379668089,1.0,106.58427429199219,0.0586700439453125,0.7649627125591313,0
11.84979248046875,-0.7956113009982639,179.01254272460938,27.59843842571782,1.0,161.67987823486328,1.021728515625,0.877069186320347,0
14.17254638671875,-0.015411274200336701,4.5771484375,9.513746979066548,1.0,190.84943389892578,190.10049438476562,0.13734092968422296,0
30.842483520507812,0.28911057193722345,-65.3389892578125,32.49079500537311,1.0,17.762908935546875,12.149429321289062,0.462613345242807,0
36.50730895996094,1.6043599802297313,-229.42347717285156,88.95393293422849,1.0,118.34938049316406,1.0911865234375,1.7351432376437717,0
8.414779663085938,0.27260608673095704,-43.616973876953125,28.05821546337657,1.0,100.71807861328125,53.427734375,0.5120253474075601,0
26.861328125,-0.06829509329288563,9.629608154296875,10.91920556211527,1.0,97.4830322265625,64.06704711914062,0.4823454735984265,0
99.16986083984375,-0.0959410233931108,12.664215087890625,17.30367651205736,1.0,19.473114013671875,15.574661254882812,0.9432369605042881,0
50.10282897949219,-0.18285860960510955,31.817398071289062,22.335024774248712,1.0,207.69618225097656,23.790603637695312,0.7862267194475446,0
8.326156616210938,0.012803351742097702,-2.227783203125,4.2447355301095095,1.0,157.18934631347656,134.97694396972656,0.1279942103794643,0
226.654296875,1.4152549050071024,-233.51705932617188,73.90707968497667,1.0,83.13572692871094,25.442276000976562,1.5918496373188065,0
113.28538513183594,0.4343666254087936,-74.7110595703125,97.22476247404713,1.0,120.51260375976562,0.078094482421875,1.4906258114500541,0
19.73712158203125,-0.21719088220292596,34.098968505859375,12.310455423258855,1.0,155.3828353881836,0.9468231201171875,0.36232110518443433,0
266.6640319824219,1.624207930131392,-178.66287231445312,79.26083366681449,1.0,170.4150848388672,0.0,3.695097089887739,0
4.1568145751953125,0.035816333912037035,-3.8681640625,2.059071900153089,1.0,60.892982482910156,58.75951385498047,0.10302027431103068,0
